Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,Silent,16375126,17642586,4588052,1060570,1707411,3103469,729029,2202945,4251110,1267459,831943,308962,126554
1989:Q3,BabyBoom,3987420,5819221,2260997,790285,379142,378316,283735,754594,972153,1831801,1355516,445778,30507
1989:Q3,GenX,77443,130957,44121,45325,3891,545,1257,12083,23735,53514,23697,29467,350
1989:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1989:Q4,Silent,16611069,17902167,4654553,1067802,1755107,3153640,753670,2217849,4299546,1291099,848064,315460,127575
1989:Q4,BabyBoom,4116036,5991999,2291886,807622,393085,410715,300096,765470,1023125,1875962,1386789,459548,29625
1989:Q4,GenX,90877,151360,47878,50159,3913,2712,2470,13507,30721,60483,25729,34277,477
1989:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q1,Silent,16652251,17962610,4643612,1091928,1706228,3202150,766474,2228063,4324155,1310359,874634,306336,129389
1990:Q1,BabyBoom,4119259,6030969,2315718,820812,327283,430858,299831,773523,1062944,1911710,1429545,449396,32769
1990:Q1,GenX,96481,164799,53654,54243,0,4934,1035,14810,36124,68318,31221,36588,509
1990:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q2,Silent,16848742,18181660,4707678,1094910,1760037,3250552,782565,2242366,4343551,1332918,897609,305504,129805
1990:Q2,BabyBoom,4200497,6147489,2324577,837476,346401,456650,314994,786556,1080836,1946992,1461868,452531,32593
1990:Q2,GenX,100849,178551,52907,60001,0,7407,1105,16627,40504,77702,36440,40677,585
1990:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q3,Silent,16809178,18157900,4717706,1110589,1600112,3297629,785887,2257370,4388608,1348722,913554,306668,128500
1990:Q3,BabyBoom,4104207,6084000,2383434,842325,160881,473575,296345,801569,1125871,1979793,1493502,459696,26595
1990:Q3,GenX,115005,201844,61587,63240,0,10035,836,18757,47389,86839,40210,45938,691
1990:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q4,Silent,17042434,18400625,4673470,1120232,1722387,3344444,812236,2263787,4464069,1358191,921376,306641,130174
1990:Q4,BabyBoom,4293849,6315953,2400823,851001,249825,494486,316350,810005,1193464,2022104,1526586,465907,29611
1990:Q4,GenX,136203,230712,72103,67809,0,12972,1048,20438,56341,94508,41849,51843,816
1990:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q1,Silent,17287037,18642503,4668657,1124433,1897741,3390667,844375,2255625,4461005,1355466,928940,294595,131931
1991:Q1,BabyBoom,4503862,6544512,2401484,868249,389673,515366,341063,805808,1222869,2040650,1556997,452726,30927
1991:Q1,GenX,157899,257462,77262,75102,0,16214,2106,20980,65799,99563,43754,54886,923
1991:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q2,Silent,17352027,18720955,4689738,1126250,1904848,3436548,861746,2254156,4447669,1368928,947781,289858,131289
1991:Q2,BabyBoom,4508739,6582828,2430062,876793,367968,540219,348561,808619,1210607,2074089,1592519,451480,30090
1991:Q2,GenX,164920,276230,83011,80655,0,19835,1834,22211,68683,111310,50351,59968,991
1991:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q3,Silent,17503388,18882720,4690934,1137332,1997340,3481762,886256,2246874,4442222,1379332,960215,286024,133093
1991:Q3,BabyBoom,4676760,6765186,2484568,881116,431412,564153,368219,806372,1229346,2088426,1599023,451384,38019
1991:Q3,GenX,184229,305603,94888,85027,0,23816,4599,22909,74364,121374,55265,65092,1017
1991:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q4,Silent,17768507,19167132,4696386,1136890,2216321,3526447,912670,2232102,4446316,1398625,977560,285465,135600
1991:Q4,BabyBoom,4963188,7095330,2527285,889411,624240,589475,394487,796706,1273727,2132143,1627297,457743,47103
1991:Q4,GenX,222146,358607,106914,91146,16803,28211,9200,22685,83648,136461,63023,72373,1065
1991:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q1,Silent,17773820,19182790,4722395,1130435,2203002,3571650,924721,2222247,4408340,1408970,999207,273795,135968
1992:Q1,BabyBoom,4974725,7098666,2556629,902434,590317,642768,390119,791961,1224438,2123941,1635279,444468,44194
1992:Q1,GenX,219605,369722,115522,99335,10367,33357,6588,22898,81655,150117,73790,75090,1237
1992:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q2,Silent,17829238,19250332,4744803,1128938,2219786,3634429,941576,2216116,4364684,1421094,1014689,268652,137753
1992:Q2,BabyBoom,5046293,7182627,2581482,916169,584161,694462,401127,791219,1214007,2136334,1643711,442858,49765
1992:Q2,GenX,215098,380113,121770,108114,6896,25643,6864,23511,87316,165015,82842,80823,1350
1992:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q3,Silent,17983512,19413695,4747635,1140444,2291682,3697383,963046,2217250,4356254,1430184,1026298,266005,137881
1992:Q3,BabyBoom,5257127,7432508,2677013,918586,638742,746201,421723,798915,1231328,2175381,1678557,446779,50045
1992:Q3,GenX,231250,412911,139340,112693,12154,16895,10373,25216,96240,181660,91024,89149,1487
1992:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q4,Silent,18172749,19604705,4735767,1143928,2477284,3717142,964826,2205158,4360601,1431956,1025344,266783,139829
1992:Q4,BabyBoom,5627524,7847197,2759120,926762,801955,832943,469234,801596,1255587,2219673,1709898,460414,49361
1992:Q4,GenX,273175,478122,157316,122778,33105,22133,14488,23522,104780,204947,105661,97572,1714
1992:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q1,Silent,18288362,19703934,4757812,1119115,2553845,3735583,972752,2213205,4351622,1415572,1016798,255717,143057
1993:Q1,BabyBoom,5810306,8038327,2755272,947672,852743,879826,522579,829350,1250885,2228021,1720877,451905,55239
1993:Q1,GenX,295048,513641,157021,139827,37347,27205,22792,25316,104134,218594,117029,99640,1925
1993:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q2,Silent,18357459,19769689,4762513,1128408,2599203,3753853,973368,2219535,4332809,1412230,1015020,252846,144364
1993:Q2,BabyBoom,6007152,8279510,2846992,956951,873117,926896,558499,856269,1260785,2272358,1759323,458985,54050
1993:Q2,GenX,309457,552451,170582,151087,36542,32695,25529,26923,109094,242995,134003,106831,2161
1993:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q3,Silent,18492863,19900865,4764035,1139755,2694297,3772079,975296,2230436,4324967,1408001,1007474,253247,147280
1993:Q3,BabyBoom,6251266,8588779,2945415,964611,945844,976007,600978,890274,1265650,2337512,1802704,472675,62133
1993:Q3,GenX,341064,608501,186570,161702,44815,38643,29926,29705,117140,267436,148355,116746,2335
1993:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q4,Silent,18665977,20075959,4777706,1144894,2788289,3790227,975275,2237266,4362302,1409983,1001546,258861,149576
1993:Q4,BabyBoom,6487786,8885625,3027233,980614,1018791,1019917,628389,920130,1290551,2397839,1833294,496983,67562
1993:Q4,GenX,365467,663158,201803,176740,53608,44941,31202,31748,123116,297690,164835,130325,2530
1993:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q1,Silent,18725047,20118447,4811472,1132904,2734929,3808573,972714,2250825,4407031,1393401,989473,251975,151953
1994:Q1,BabyBoom,6563700,8991169,3064432,998551,935506,1065481,646903,959888,1320408,2427469,1863316,496025,68128
1994:Q1,GenX,360050,676010,206465,194704,32066,51702,29394,35692,125988,315959,177164,135876,2919
1994:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q2,Silent,18810129,20205359,4835995,1136332,2719522,3827195,976237,2267912,4442166,1395230,985864,254846,154520
1994:Q2,BabyBoom,6673495,9149997,3137594,1012970,884125,1107867,673620,1005293,1328529,2476503,1891924,515190,69389
1994:Q2,GenX,349844,699080,216875,210312,14360,58845,32254,40940,125495,349237,197328,148544,3365
1994:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q3,Silent,18904190,20300745,4812327,1149315,2770399,3846344,982831,2277825,4461704,1396555,981337,259070,156148
1994:Q3,BabyBoom,6912449,9440566,3238730,1023713,908709,1153434,714744,1041681,1359556,2528118,1922510,537650,67958
1994:Q3,GenX,377003,761707,242584,223487,11659,66478,39418,44477,133604,384704,217698,163233,3773
1994:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q4,Silent,18990846,20396099,4777647,1152532,2771335,3866111,978364,2287266,4562844,1405253,977827,267783,159643
1994:Q4,BabyBoom,7031108,9627519,3312728,1033915,870836,1191271,714601,1077649,1426520,2596411,1948681,570555,77175
1994:Q4,GenX,374388,801342,271422,237690,0,74400,31948,47981,137901,426954,239935,182830,4189
1994:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q1,Silent,19128192,20519097,4746948,1156969,2886977,3886847,989625,2292324,4559407,1390905,967091,262469,161345
1995:Q1,BabyBoom,7353873,9969736,3373759,1048987,974674,1243225,768645,1107371,1453075,2615862,1970361,572032,73469
1995:Q1,GenX,437316,887124,294496,254740,9183,82996,44475,50045,151189,449808,254983,190044,4781
1995:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q2,Silent,19264688,20652914,4686747,1169254,3005575,3925563,999623,2299207,4566945,1388226,958713,265391,164122
1995:Q2,BabyBoom,7723629,10398192,3482989,1051116,1084245,1307563,831696,1139037,1501546,2674563,2007818,591798,74947
1995:Q2,GenX,492932,976650,338572,263962,26987,68917,58386,52516,167310,483718,272306,205937,5475
1995:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q3,Silent,19355444,20748841,4543254,1175221,3151616,3966686,1014245,2312961,4584858,1393397,955637,270048,167712
1995:Q3,BabyBoom,7983694,10723743,3483640,1054826,1224267,1366271,897352,1179646,1517741,2740049,2038967,615641,85441
1995:Q3,GenX,550164,1075848,386243,274976,53493,53391,77178,57324,173243,525684,295733,223909,6042
1995:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q4,Silent,19616287,21024128,4558891,1177103,3313276,3998770,1031746,2307954,4636388,1407841,952326,282732,172783
1995:Q4,BabyBoom,8354740,11141920,3532301,1069205,1370828,1411725,951644,1221125,1585092,2787181,2064225,639210,83746
1995:Q4,GenX,599125,1156560,398055,282997,81651,55865,83179,67452,187360,557436,303957,246218,7261
1995:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q1,Silent,19805182,21216154,4612568,1180552,3410137,4032616,1048562,2297698,4634022,1410972,955115,281152,174705
1996:Q1,BabyBoom,8625601,11456516,3569003,1088213,1439793,1450339,1004987,1253499,1650682,2830915,2104906,628847,97162
1996:Q1,GenX,648618,1226026,409091,293678,90662,58200,88350,75627,210418,577408,318838,252208,6362
1996:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q2,Silent,20008493,21438841,4646851,1185494,3516969,4068079,1061576,2292050,4667822,1430349,961881,288497,179971
1996:Q2,BabyBoom,8871260,11741766,3631915,1096146,1518483,1486742,1043685,1290820,1673974,2870506,2131579,639682,99245
1996:Q2,GenX,653380,1267946,422041,297176,102612,60494,85662,85640,214320,614566,338748,268400,7418
1996:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q3,Silent,20114977,21564259,4680971,1192277,3549380,4104998,1077064,2285395,4674174,1449281,969927,295554,183800
1996:Q3,BabyBoom,9051702,11959511,3686969,1109373,1511830,1520051,1088143,1325635,1717511,2907809,2159102,649776,98931
1996:Q3,GenX,653290,1306200,440153,303526,91296,62721,86086,95375,227043,652910,360334,284517,8059
1996:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q4,Silent,20364345,21829045,4713411,1187365,3676115,4143271,1114716,2294302,4699864,1464699,974428,304796,185475
1996:Q4,BabyBoom,9372777,12326234,3707453,1126355,1611445,1534291,1174167,1379802,1792721,2953457,2187605,665007,100845
1996:Q4,GenX,744130,1432440,468241,314209,109441,64459,127813,111310,236967,688310,376598,304076,7636
1996:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q1,Silent,20397919,21868274,4735996,1190408,3726259,4182518,1123044,2309550,4600499,1470356,978206,300402,191748
1997:Q1,BabyBoom,9540303,12501113,3738602,1143220,1623464,1567521,1200677,1440432,1787196,2960810,2203364,648712,108734
1997:Q1,GenX,772380,1478057,488990,323416,102570,66680,114686,129753,251963,705677,391879,305061,8737
1997:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q2,Silent,20873040,22359504,4768313,1193988,4094458,4222510,1153783,2315942,4610510,1486464,984333,305212,196919
1997:Q2,BabyBoom,10214091,13216064,3807094,1148844,1985808,1615704,1350702,1489150,1818763,3001973,2229683,654093,118197
1997:Q2,GenX,951051,1689637,519762,324133,198241,69311,170761,145099,262330,738587,410570,318734,9283
1997:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q3,Silent,21209185,22714442,4780758,1202763,4325420,4263131,1178870,2326946,4636554,1505257,997383,310658,197216
1997:Q3,BabyBoom,10703131,13759649,3875178,1159960,2191748,1657402,1472017,1543108,1860235,3056518,2271298,661382,123838
1997:Q3,GenX,1082667,1864909,557383,327271,249709,71782,214992,162460,281312,782241,440599,333765,7877
1997:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q4,Silent,21429832,22956739,4833375,1197216,4407311,4304206,1186324,2358175,4670132,1526907,1004253,318480,204174
1997:Q4,BabyBoom,10978124,14062839,3913067,1180833,2243883,1680678,1483685,1620150,1940543,3084714,2279627,674062,131025
1997:Q4,GenX,1113480,1936926,583846,339913,256930,73735,196426,187370,298706,823446,462478,351624,9344
1997:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q1,Silent,21977844,23514250,4874312,1202584,4841771,4344978,1214565,2354481,4681559,1536406,1013787,313779,208840
1998:Q1,BabyBoom,11807156,14902503,4002854,1193665,2657544,1755882,1638518,1657932,1996109,3095347,2297948,658850,138549
1998:Q1,GenX,1344661,2195570,622504,343812,371952,77190,264040,200393,315679,850910,489708,351413,9789
1998:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q2,Silent,22240294,23796951,4956377,1206989,4928551,4354552,1220524,2368653,4761305,1556657,1022695,321922,212040
1998:Q2,BabyBoom,12192678,15352142,4123124,1210449,2722012,1845261,1680847,1717017,2053432,3159463,2340785,674114,144564
1998:Q2,GenX,1384054,2281677,658545,350270,384329,90434,252744,220297,325058,897623,516222,371708,9693
1998:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q3,Silent,21916333,23490884,4940163,1230368,4565485,4363898,1209712,2366827,4814431,1574551,1031660,327581,215310
1998:Q3,BabyBoom,12065683,15271594,4293803,1220171,2320078,1909550,1589518,1760252,2178221,3205910,2379765,684482,141663
1998:Q3,GenX,1213945,2157622,735290,346190,249948,103265,148315,235281,339332,943677,544731,388656,10290
1998:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q4,Silent,22483445,24060542,5040174,1214937,5068184,4328896,1230139,2379888,4798324,1577097,1029007,326467,221623
1998:Q4,BabyBoom,13131208,16420170,4363946,1249473,2906142,2065559,1798472,1772450,2264128,3288962,2439363,708810,140789
1998:Q4,GenX,1597475,2595101,788689,369353,437248,106779,282343,232648,378041,997626,580219,405995,11412
1998:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q1,Silent,22424657,23990848,5061466,1214383,5043028,4292810,1229112,2363530,4786520,1566191,1022383,317254,226554
1999:Q1,BabyBoom,13419458,16767949,4471947,1267445,2944531,2197017,1857686,1753946,2275377,3348491,2495113,714919,138459
1999:Q1,GenX,1684087,2716809,855925,379442,453078,109534,308329,219025,391477,1032723,610141,410225,12357
1999:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q2,Silent,22697450,24262694,5158292,1208490,5302373,4256263,1232826,2402932,4701518,1565244,1017582,313354,234308
1999:Q2,BabyBoom,14051879,17502737,4604716,1296405,3260853,2338895,1958632,1800236,2242999,3450858,2561021,734377,155460
1999:Q2,GenX,1858863,2940823,900475,399950,554426,112585,358949,226832,387606,1081961,645088,423850,13023
1999:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q3,Silent,22502251,24069296,5207989,1216360,5058796,4218528,1215892,2474397,4677334,1567045,1018320,311361,237364
1999:Q3,BabyBoom,14188740,17727363,4767336,1321026,3088123,2455332,1915746,1884926,2294873,3538622,2628666,759425,150531
1999:Q3,GenX,1827030,2975577,977845,413316,504824,114783,316677,247537,400595,1148547,694272,441110,13165
1999:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q4,Silent,23190183,24763821,5267183,1208680,5747893,4182171,1229208,2494632,4634054,1573638,1017648,309481,246509
1999:Q4,BabyBoom,15541508,19172761,4879578,1349119,3816346,2630964,2119639,1913633,2463483,3631253,2661348,786016,183889
1999:Q4,GenX,2240704,3457261,1049245,433294,734040,118887,423518,248981,449296,1216557,745267,458125,13165
1999:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q1,Silent,23395561,24965805,5384617,1214625,5941663,4144908,1230069,2479835,4570088,1570244,1014440,300103,255701
2000:Q1,BabyBoom,16244646,19929592,5090383,1380354,4067015,2774970,2213916,1903056,2499899,3684946,2678156,793492,213298
2000:Q1,GenX,2418204,3685228,1115599,452941,816497,121943,465992,236413,475844,1267024,793617,460170,13237
2000:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q2,Silent,23230382,24799766,5505142,1217784,5674197,4107138,1215708,2542867,4536930,1569385,1014228,298684,256473
2000:Q2,BabyBoom,16422522,20170543,5328322,1412574,3873970,2898751,2205836,1983046,2468045,3748021,2735469,823162,189390
2000:Q2,GenX,2399226,3741775,1206116,474350,761229,124286,442250,255403,478141,1342549,848399,479925,14225
2000:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q3,Silent,23242445,24815948,5571908,1226452,5590278,4070324,1207707,2617312,4531966,1573503,1014342,299749,259412
2000:Q3,BabyBoom,16895864,20735642,5570796,1435750,3855489,3034078,2250806,2076795,2511928,3839778,2790003,861302,188473
2000:Q3,GenX,2467538,3893754,1298640,485972,760086,127001,450018,279171,492866,1426216,906101,506022,14093
2000:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q4,Silent,22889904,24460989,5701009,1220861,5017885,4033390,1183765,2649362,4654718,1571085,1008524,301809,260752
2000:Q4,BabyBoom,16841369,20737342,5767869,1469191,3359514,3144986,2179166,2121789,2694827,3895973,2848056,903339,144578
2000:Q4,GenX,2314773,3816799,1365218,511704,607793,128833,385401,286035,531815,1502026,948647,536119,17260
2000:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q1,Silent,22689723,24242654,5942991,1217665,4554668,3998660,1144899,2664178,4719594,1552931,1001744,293577,257610
2001:Q1,BabyBoom,16966064,20886941,6140783,1496982,2965707,3278488,2056947,2146043,2801992,3920877,2898917,914144,107816
2001:Q1,GenX,2226356,3774313,1453961,532102,487086,131465,278105,285688,605906,1547957,988964,542004,16989
2001:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q2,Silent,23032509,24584710,6024386,1215435,4803471,3988600,1148530,2710099,4694189,1552201,1002293,289730,260178
2001:Q2,BabyBoom,17667248,21711380,6364592,1517486,3259511,3404845,2144248,2205456,2815242,4044131,3002436,935665,106030
2001:Q2,GenX,2432328,4053256,1536386,545874,584822,143594,319867,297993,624720,1620928,1045289,558854,16785
2001:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q3,Silent,22500303,24068283,6064623,1216507,4145371,3979605,1106599,2741240,4814339,1567981,1009874,283832,274275
